@relation pcrs
@attribute student_num integer
@attribute a1 real
@attribute a2 real
@attribute a3 real
@attribute course real
@attribute exm real
@attribute is_online integer
@attribute la35_c real
@attribute la35_np integer
@attribute la35_s integer
@attribute la35_ts integer
@attribute la36_c real
@attribute la36_np integer
@attribute la36_nrp integer
@attribute la36_s integer
@attribute la36_ts integer
@attribute la37_c real
@attribute la37_np integer
@attribute la37_s integer
@attribute la37_ts integer
@attribute la39_c real
@attribute la39_np integer
@attribute la39_s integer
@attribute la39_ts integer
@attribute la41_c real
@attribute la41_np integer
@attribute la41_s integer
@attribute la41_ts integer
@attribute la42_c real
@attribute la42_np integer
@attribute la42_s integer
@attribute la42_ts integer
@attribute la45_c real
@attribute la45_np integer
@attribute la45_nrp integer
@attribute la45_s integer
@attribute la45_ts integer
@attribute la47_c real
@attribute la47_np integer
@attribute la47_s integer
@attribute la47_ts integer
@attribute la48_c real
@attribute la48_np integer
@attribute la48_nrf integer
@attribute la48_nrp integer
@attribute la48_s integer
@attribute la48_ts integer
@attribute la49_c real
@attribute la49_np integer
@attribute la49_s integer
@attribute la49_ts integer
@attribute la50_c real
@attribute la50_np integer
@attribute la50_s integer
@attribute la50_ts integer
@attribute la52_c real
@attribute la52_np integer
@attribute la52_s integer
@attribute la52_ts integer
@attribute la54_c real
@attribute la54_np integer
@attribute la54_s integer
@attribute la54_ts integer
@attribute la55_c real
@attribute la55_np integer
@attribute la55_s integer
@attribute la55_ts integer
@attribute la56_c real
@attribute la56_np integer
@attribute la56_nrp integer
@attribute la56_s integer
@attribute la56_ts integer
@attribute la57_c real
@attribute la57_np integer
@attribute la57_nrp integer
@attribute la57_s integer
@attribute la57_ts integer
@attribute la58_c real
@attribute la58_np integer
@attribute la58_s integer
@attribute la58_ts integer
@attribute la59_c real
@attribute la59_np integer
@attribute la59_nre integer
@attribute la59_nrp integer
@attribute la59_s integer
@attribute la59_ts integer
@attribute la60_c real
@attribute la60_np integer
@attribute la60_s integer
@attribute la60_ts integer
@attribute la61_c real
@attribute la61_np integer
@attribute la61_nre integer
@attribute la61_nrp integer
@attribute la61_s integer
@attribute la61_ts integer
@attribute la62_c real
@attribute la62_np integer
@attribute la62_nrp integer
@attribute la62_s integer
@attribute la62_ts integer
@attribute la63_c real
@attribute la63_np integer
@attribute la63_nre integer
@attribute la63_nrf integer
@attribute la63_nrp integer
@attribute la63_s integer
@attribute la63_ts integer
@attribute la64_c real
@attribute la64_np integer
@attribute la64_nre integer
@attribute la64_nrp integer
@attribute la64_s integer
@attribute la64_ts integer
@attribute la67_c real
@attribute la67_np integer
@attribute la67_nre integer
@attribute la67_nrp integer
@attribute la67_s integer
@attribute la67_ts integer
@attribute la68_c real
@attribute la68_np integer
@attribute la68_nrp integer
@attribute la68_s integer
@attribute la68_ts integer
@attribute la82_c real
@attribute la82_np integer
@attribute la82_s integer
@attribute la82_ts integer
@attribute la83_c real
@attribute la83_np integer
@attribute la83_s integer
@attribute la83_ts integer
@attribute la84_c real
@attribute la84_np integer
@attribute la84_nrf integer
@attribute la84_nrp integer
@attribute la84_s integer
@attribute la84_ts integer
@attribute la87_c real
@attribute la87_np integer
@attribute la87_nrf integer
@attribute la87_nrp integer
@attribute la87_s integer
@attribute la87_ts integer
@attribute la91_c real
@attribute la91_np integer
@attribute la91_s integer
@attribute la91_ts integer
@attribute tst real
@data
3416,0.9021739130434783,0.5259615384615385,0.35,0.7,0.7066666666666667,1,1.0,0,12,1444893674078,-1,-1,-1,-1,-1,1.0,0,9,1445211109935,1.0,1,24,1450064262966,1.0,0,18,1444355349033,1.0,0,3,1450066489757,-1,-1,-1,-1,-1,0.0,-1,15,1444356424162,1.0,0,-1,-1,3,1444354257282,1.0,0,3,1443758686527,1.0,0,3,1443758766244,1.0,0,3,1443758787084,1.0,0,3,1443758581392,0.0,-1,3,1443758617397,1.0,0,-1,3,1450065657519,0.0,0,-1,6,1449189313657,1.0,0,15,1448992779521,0.0,-1,0,-1,24,1450064798828,0.0,-1,138,1449189579361,0.0,-1,-1,-1,3,1450066701421,1.0,0,0,9,1450066234448,-1,-1,-1,-1,-1,-1,-1,1.0,0,-1,0,6,1450065479117,0.0,-1,-1,-1,3,1449253481543,0.0,-1,-1,18,1449265052526,1.0,0,3,1443212214022,1.0,0,18,1444353204442,1.0,0,-1,0,9,1444355730671,1.0,0,1,0,12,1450065103183,0.0,-1,18,1449254074642,0.8958333333333334
3417,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,3,1443400953574,1.0,0,3,1443401027998,1.0,0,3,1443401063760,1.0,0,6,1443399138627,0.0,-1,3,1443399211037,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,9,1443150367530,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3418,0.9891304347826086,0.9663461538461539,0.975,0.95,0.92,1,1.0,0,3,1444668748544,1.0,0,0,6,1444668954274,1.0,0,6,1444670663934,1.0,0,3,1445900326075,1.0,0,18,1444098245490,1.0,0,39,1447688553921,1.0,0,0,6,1444670969633,1.0,0,12,1444099340141,1.0,0,1,0,12,1444097416861,1.0,0,6,1443462522490,1.0,0,6,1443462608002,1.0,0,6,1443462680720,1.0,0,3,1443462254594,0.0,-1,3,1443462431537,1.0,0,-1,3,1446916447303,1.0,0,-1,3,1448391524945,1.0,0,3,1448391554770,1.0,0,-1,-1,3,1445901004803,1.0,0,12,1448391822494,1.0,0,-1,0,6,1447645851309,1.0,0,0,9,1446917249929,1.0,0,-1,0,0,9,1447644762818,1.0,0,-1,-1,3,1446916359009,1.0,0,3,0,15,1448917974454,1.0,0,0,6,1448905166145,1.0,0,3,1442941305510,1.0,0,18,1444095429169,1.0,0,-1,-1,3,1444096666961,1.0,0,0,0,9,1446137862582,1.0,0,6,1448918238271,0.9583333333333334
3419,0.4782608695652174,0.7230769230769231,0.4625,0.42,0.26666666666666666,1,1.0,0,6,1445285003621,1.0,0,0,9,1445033809483,1.0,0,48,1445285876154,1.0,0,6,1446241913272,-1,-1,-1,-1,0.0,-1,9,1448059946726,1.0,0,0,24,1445035111431,-1,-1,-1,-1,0.0,-1,-1,-1,3,1444427691162,1.0,0,6,1443817683734,1.0,0,3,1443818242026,1.0,0,3,1443817812229,1.0,0,3,1443814718118,0.0,-1,3,1443814848657,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,-1,-1,-1,6,1448059528482,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,6,1443211468492,0.0,-1,3,1444427103927,-1,-1,-1,-1,-1,-1,0.0,-1,-1,-1,3,1446239325666,-1,-1,-1,-1,0.6041666666666666
3420,0.9565217391304348,1.0,0.925,0.9,0.8666666666666667,1,1.0,0,3,1445119594493,1.0,0,0,6,1445120625909,1.0,0,15,1445148778374,1.0,0,3,1446143412825,1.0,0,3,1444334877806,-1,-1,-1,-1,1.0,0,0,12,1445149705855,1.0,0,3,1444346935227,1.0,0,-1,-1,3,1444334644786,1.0,0,3,1443729772903,1.0,0,3,1443730053882,1.0,0,3,1443730102968,1.0,0,6,1443728516473,0.0,-1,3,1443728834080,1.0,0,-1,3,1446663219747,1.0,0,-1,3,1448248539761,1.0,0,15,1448248737573,1.0,0,-1,-1,3,1446141388965,1.0,0,42,1448607597835,-1,-1,-1,-1,-1,-1,1.0,0,-1,3,1446669844533,-1,-1,-1,-1,-1,-1,-1,1.0,0,-1,-1,3,1446663008137,1.0,0,3,0,15,1448932633295,1.0,0,0,45,1448931823934,1.0,0,3,1443040208573,1.0,0,6,1444159624349,1.0,0,-1,0,6,1444332699039,1.0,0,-1,-1,3,1445991974135,1.0,0,3,1448932958618,0.9166666666666666
3421,0.9282608695652175,0.9086538461538461,0.9625,0.83,0.7666666666666667,1,1.0,2,15,1449957542313,1.0,2,1,18,1449959924875,0.0,1,51,1449962452506,1.0,1,18,1449972444906,1.0,0,63,1449854805290,1.0,0,45,1447991582488,0.0,-1,-1,108,1449967615105,1.0,0,6,1449855521935,1.0,0,1,0,36,1449853925592,1.0,1,12,1449794134719,1.0,1,6,1449794547353,1.0,1,6,1449794626034,1.0,1,6,1449793800410,0.0,-1,6,1449793895331,1.0,0,-1,3,1447134783302,1.0,0,0,21,1449007332081,1.0,0,3,1449007377204,0.0,0,-1,-1,6,1449979370226,1.0,0,3,1449007666906,1.0,0,2,0,48,1448050553552,0.0,0,0,39,1447270262383,1.0,0,3,-1,0,30,1448051407399,1.0,0,-1,0,9,1447133769008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,-1,6,1443218338622,1.0,1,9,1449852968307,1.0,0,-1,0,18,1449853789281,1.0,0,-1,0,12,1446237540702,-1,-1,-1,-1,0.875
3423,0.0,0.9326923076923077,0.75,0.35,0.12,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,-1,-1,3,1447196084846,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,-1,-1,3,1447196405654,-1,-1,-1,-1,-1,-1,-1,0.0,-1,3,-1,12,1447195775783,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.9375
3424,0.967391304347826,0.8701923076923077,0.875,0.87,0.8333333333333334,1,1.0,0,6,1444778113480,1.0,0,0,108,1444783700772,1.0,0,81,1444786626525,1.0,0,9,1445977418652,1.0,0,15,1444160765525,1.0,0,6,1447546771298,1.0,0,0,9,1444787221362,1.0,0,18,1444233871458,1.0,0,0,0,9,1444160440775,1.0,0,3,1443533631025,1.0,0,9,1443534450229,1.0,0,6,1443534651329,1.0,0,3,1443533375578,0.0,-1,3,1443533521542,1.0,0,-1,3,1447019286361,1.0,0,-1,3,1448729193515,1.0,0,18,1448729508358,1.0,0,-1,-1,3,1445979151982,1.0,0,9,1448730153378,1.0,0,-1,0,6,1447686923476,1.0,0,-1,3,1447021876746,1.0,0,3,5,0,87,1447970277798,1.0,0,-1,0,9,1447019178174,1.0,0,9,0,57,1449157493883,1.0,0,0,30,1449156285151,1.0,0,3,1442853165988,1.0,0,9,1444158882481,1.0,0,-1,-1,3,1444159988439,1.0,0,-1,0,9,1445980954560,1.0,0,6,1449157835247,0.7916666666666666
3427,0.8804347826086957,0.9134615384615384,0.925,0.88,0.8133333333333334,1,1.0,0,6,1445106359033,1.0,0,-1,3,1445106751762,1.0,1,15,1445109057202,1.0,0,12,1446174009748,1.0,0,45,1444350500394,1.0,0,12,1447973259063,1.0,0,0,9,1445109728638,1.0,0,9,1444351215894,1.0,0,-1,0,9,1444242724911,1.0,0,6,1443635062724,1.0,0,3,1443635102474,1.0,0,3,1443635144632,1.0,1,6,1443634801125,0.0,-1,3,1443634876773,1.0,2,2,9,1446662023011,1.0,0,0,6,1448992364908,1.0,0,9,1448992534587,1.0,0,2,0,18,1446174661905,1.0,0,6,1448993108635,1.0,0,-1,0,18,1447974020587,1.0,0,0,27,1446663460708,1.0,0,2,6,0,51,1447979371085,1.0,0,2,0,18,1446661266159,1.0,0,13,0,117,1449205747072,1.0,1,0,72,1449200098072,1.0,0,3,1442960976806,1.0,0,9,1444237874252,1.0,0,3,0,72,1444353786947,1.0,0,8,0,120,1446177613482,1.0,0,9,1449203521455,0.9583333333333334
3432,0.9021739130434783,0.8701923076923077,0.3875,0.7,0.62,1,1.0,0,15,1445270132885,1.0,2,1,27,1445270790530,1.0,1,51,1445272032831,1.0,2,21,1446230711743,1.0,0,42,1445450391443,-1,-1,-1,-1,1.0,2,2,12,1445271847670,1.0,0,72,1445454999996,1.0,0,1,0,90,1444425961137,1.0,0,21,1443811033563,1.0,0,21,1443811253338,1.0,0,6,1443811421874,1.0,0,6,1443758069790,0.0,-1,3,1443757802787,1.0,1,0,12,1447187203254,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,15,0,90,1446232475763,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,0,30,1447193298509,-1,-1,-1,-1,-1,-1,-1,1.0,0,-1,0,30,1447186792172,1.0,0,2,0,12,1449253529088,1.0,0,-1,3,1449252987284,1.0,0,24,1443142069983,0.0,-1,183,1444428028862,1.0,0,1,0,15,1444346077976,1.0,0,-1,0,6,1446233355362,-1,-1,-1,-1,0.8541666666666666
3433,0.9021739130434783,0.9230769230769231,0.6625,0.89,0.9,1,1.0,1,21,1444853407920,1.0,0,0,30,1444860118017,1.0,0,81,1445116439106,1.0,1,9,1445993277875,1.0,1,27,1444251332523,1.0,0,6,1447615053741,1.0,0,0,51,1445119078375,1.0,0,249,1444399694069,1.0,0,-1,0,15,1444250330648,1.0,0,3,1443450373519,1.0,0,3,1443450455653,1.0,0,9,1443450579744,1.0,0,3,1443450026677,0.0,-1,3,1443450253098,1.0,0,-1,3,1447118634339,1.0,0,-1,3,1448845596221,1.0,0,3,1448845690674,1.0,0,4,0,36,1445992945922,1.0,1,9,1448849003314,1.0,2,14,2,78,1447876154143,1.0,1,0,30,1447191199375,1.0,1,3,1,1,24,1447877643367,1.0,0,-1,0,6,1447118347910,1.0,1,2,1,15,1448913294666,1.0,0,0,66,1448911936283,1.0,1,21,1443053256926,1.0,0,3,1444248548042,1.0,0,-1,-1,3,1444249672450,1.0,1,0,0,21,1446000746609,1.0,0,6,1448911069111,0.8333333333333334
3434,0.9565217391304348,0.9471153846153846,0.925,0.94,0.94,1,1.0,0,3,1444782301107,1.0,0,0,6,1445011657486,1.0,0,3,1444942814347,1.0,0,3,1445996887258,1.0,0,15,1444336323983,1.0,0,3,1447876041026,1.0,0,0,6,1444943170883,1.0,0,9,1444337062846,1.0,0,-1,-1,3,1444335917573,1.0,0,3,1443294660419,1.0,0,3,1443294701785,1.0,0,3,1443294729275,1.0,0,3,1443294466649,0.0,-1,3,1443294530629,1.0,0,-1,3,1446952033178,1.0,0,-1,3,1448587377439,1.0,0,3,1448587556551,1.0,0,-1,-1,3,1445997889077,1.0,0,3,1448588192427,1.0,0,1,0,30,1447878122396,1.0,0,0,9,1446957201679,1.0,0,2,0,0,15,1447879028215,1.0,0,2,0,12,1446951496904,1.0,0,1,0,9,1448827906867,1.0,0,0,15,1448826969138,1.0,0,3,1442871128378,1.0,0,6,1444335139617,1.0,0,-1,0,6,1444335843966,1.0,0,-1,-1,3,1446085727225,1.0,0,18,1449115589214,0.875
3436,0.9021739130434783,0.9615384615384616,0.3875,0.86,0.8733333333333333,1,0.0,0,9,1444834380531,1.0,0,0,45,1445115646178,1.0,0,30,1445210896570,1.0,0,3,1445987043408,1.0,0,9,1444312081407,1.0,0,27,1447811759551,1.0,0,0,12,1445127296724,1.0,2,48,1444427205571,1.0,0,-1,0,6,1444311514321,1.0,0,6,1443569615882,1.0,0,6,1443569822729,1.0,0,3,1443569924002,0.0,0,6,1443569352588,0.0,-1,3,1443569412453,1.0,0,-1,3,1446779524700,1.0,0,0,15,1448420727679,1.0,1,18,1448507091907,1.0,1,1,0,21,1445988461673,1.0,0,3,1448507173166,1.0,0,0,0,9,1447863626567,1.0,0,-1,3,1446780037675,1.0,0,2,0,0,42,1447900178528,1.0,0,-1,0,12,1446779282827,1.0,1,2,0,24,1449114905127,1.0,0,0,24,1449113949752,1.0,0,3,1442968065173,1.0,0,6,1444088041781,1.0,0,-1,-1,3,1444089164658,1.0,0,-1,-1,3,1445989113847,0.0,-1,12,1449115712129,0.8958333333333334
3439,0.9239130434782609,1.0,0.9,0.62,0.3933333333333333,1,1.0,0,6,1445237367326,1.0,0,0,6,1445237430278,1.0,0,9,1445237847943,1.0,0,45,1446090791190,1.0,0,9,1444366663795,1.0,0,15,1448041880846,1.0,0,-1,3,1445237908478,1.0,0,6,1444367690130,1.0,0,0,0,18,1444366676453,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,-1,3,1447019372849,1.0,0,-1,3,1448613741030,1.0,0,3,1448613767349,1.0,0,6,0,24,1446087000414,1.0,0,3,1448633459343,1.0,0,-1,-1,3,1448042084531,1.0,0,-1,3,1446956316319,1.0,0,1,-1,0,9,1448042345197,1.0,0,2,0,12,1447019336455,1.0,0,-1,0,6,1449248849745,1.0,0,0,6,1449248598423,1.0,0,33,1443153294868,1.0,0,6,1444363360448,1.0,0,-1,0,15,1444366148400,1.0,0,-1,0,6,1446086842411,1.0,0,3,1448951653335,0.5833333333333334
3440,0.9456521739130435,0.9519230769230769,0.975,0.92,0.88,1,1.0,1,12,1445319622775,1.0,1,0,9,1445319842136,1.0,2,21,1445320098350,1.0,1,6,1446241183031,1.0,1,24,1444322787753,1.0,0,6,1447900609397,1.0,0,0,21,1445274762674,1.0,2,27,1444322532431,0.0,0,3,0,57,1444322939693,1.0,0,3,1443399203248,1.0,0,3,1443399297812,1.0,0,18,1443399414157,1.0,0,3,1443398966208,0.0,-1,3,1443399082186,1.0,0,-1,3,1447180105778,1.0,0,-1,3,1449003853827,1.0,0,12,1449004058354,1.0,1,3,1,21,1446488475941,1.0,1,39,1449082076654,1.0,1,-1,1,6,1447900678204,1.0,0,0,57,1447186403787,1.0,0,2,0,0,27,1447900849568,1.0,0,-1,0,6,1447180302997,1.0,1,4,0,24,1449255313211,1.0,0,0,21,1449213262831,1.0,0,3,1442866077842,1.0,1,18,1444321597194,1.0,0,-1,0,15,1444158508606,1.0,0,4,0,24,1446241421091,1.0,0,18,1449214696229,0.9166666666666666
3441,0.9347826086956522,0.9230769230769231,0.825,0.91,0.9333333333333333,1,1.0,0,6,1445005634615,1.0,0,-1,3,1445005909440,1.0,0,30,1445028495061,1.0,0,3,1445962088031,-1,-1,-1,-1,1.0,0,3,1448040506884,1.0,1,0,36,1445274514589,1.0,0,12,1445264655533,-1,-1,-1,-1,-1,-1,1.0,0,3,1443755194260,1.0,0,3,1443755248782,1.0,0,9,1443755444080,1.0,0,3,1443754930548,0.0,-1,3,1443754985145,1.0,0,0,6,1447108706354,1.0,0,-1,3,1448823392836,1.0,0,6,1448823515398,1.0,0,2,0,15,1446215442282,1.0,0,3,1448837534017,1.0,0,4,0,24,1448042250195,1.0,0,0,6,1447109853003,1.0,0,-1,1,0,15,1448043024955,1.0,0,-1,0,9,1447108572887,1.0,0,6,0,57,1449270351908,1.0,0,0,9,1449269182443,1.0,0,3,1443148555606,0.0,-1,3,1444188410069,-1,-1,-1,-1,-1,-1,1.0,0,2,0,45,1446229053212,1.0,0,6,1449269504133,0.875
3442,0.9782608695652174,0.6721153846153847,0.0,0.24,0.0,0,1.0,0,3,1445057745174,1.0,0,-1,3,1445065060510,1.0,0,6,1445094236454,1.0,0,3,1446235961476,1.0,0,3,1444414702556,-1,-1,-1,-1,1.0,0,-1,3,1445097364874,1.0,0,3,1444415144009,1.0,0,-1,-1,3,1444414125357,1.0,0,3,1443819013456,1.0,0,3,1443819904757,1.0,0,3,1443820013469,1.0,0,3,1443818219870,0.0,-1,3,1443818834800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,-1,-1,3,1446400982956,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,3,1442767174362,1.0,0,3,1444165859554,1.0,0,-1,-1,3,1444184012733,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.6666666666666666
3443,0.9021739130434783,0.28365384615384615,0.3375,0.62,0.6666666666666666,0,1.0,0,3,1445291431962,0.0,-1,-1,3,1445291533825,0.0,-1,3,1445291887360,1.0,0,36,1446240555874,-1,-1,-1,-1,0.0,-1,21,1447993344842,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,3,1443801984478,1.0,0,3,1443802238042,1.0,0,3,1443802191119,1.0,0,3,1443801815841,0.0,-1,3,1443801846092,1.0,0,0,48,1447208990815,0.0,-1,-1,6,1448652599153,-1,-1,-1,-1,0.0,-1,2,-1,21,1446242324632,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,-1,-1,6,1447210513201,-1,-1,-1,-1,-1,-1,-1,1.0,0,1,0,9,1447206779501,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,3,1443213783186,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5625
3444,0.9347826086956522,0.9855769230769231,0.9625,0.93,0.8866666666666667,1,1.0,0,3,1444881946328,1.0,0,-1,3,1444882214867,1.0,0,3,1444882849261,1.0,0,3,1446171316683,1.0,0,3,1444342796806,1.0,0,6,1447950997251,1.0,0,-1,3,1444883403359,1.0,1,42,1444598407383,1.0,0,-1,0,6,1444342555780,1.0,0,3,1443738358832,1.0,0,3,1443738684946,1.0,0,3,1443738826134,1.0,0,3,1443737793454,0.0,-1,3,1443738034765,1.0,0,0,12,1446783430974,1.0,0,-1,3,1448660771492,1.0,0,3,1448660821227,1.0,0,-1,0,6,1446173249546,1.0,0,24,1448662971179,1.0,0,-1,-1,3,1447951511441,1.0,0,0,6,1446785075245,1.0,0,4,4,0,60,1447968661902,1.0,0,-1,0,12,1446783037444,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,3,1443127707879,1.0,0,3,1444340203259,1.0,0,-1,-1,3,1444342095040,1.0,0,-1,0,6,1446174934479,-1,-1,-1,-1,0.9583333333333334
3445,0.8804347826086957,0.8701923076923077,0.85,0.74,0.6466666666666666,0,1.0,0,9,1444767762909,1.0,0,0,9,1444768595729,1.0,0,54,1444779650253,-1,-1,-1,-1,1.0,1,15,1444000014828,1.0,0,3,1447617150066,1.0,0,0,15,1444860061968,1.0,0,6,1444002575829,1.0,0,-1,-1,3,1443999406159,1.0,0,3,1443742651571,1.0,0,6,1443743339877,1.0,0,3,1443743418168,1.0,0,9,1443742224730,0.0,-1,3,1443742443218,1.0,1,1,6,1446491931169,1.0,0,0,15,1448414850366,1.0,0,3,1448414917468,-1,-1,-1,-1,-1,-1,1.0,0,24,1448416007774,1.0,0,3,0,120,1447621226832,1.0,0,0,15,1446517214196,1.0,0,1,3,0,21,1447625580981,1.0,0,1,0,9,1446431364253,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,3,1443124081843,1.0,0,15,1443995322413,1.0,0,-1,-1,3,1443998334126,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7083333333333334
3446,0.8695652173913043,0.0,0.0,0.09,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,33,1444377156377,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,51,1444380976255,1.0,0,0,0,18,1444376549375,1.0,0,3,1443751968745,1.0,0,15,1443752346238,1.0,0,3,1443752362810,1.0,0,9,1443751754068,0.0,-1,3,1443751844525,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,3,1443127406610,1.0,0,51,1444383007948,1.0,0,-1,-1,3,1444374444767,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0
3447,0.8804347826086957,0.8509615384615384,0.6875,0.53,0.38666666666666666,0,1.0,0,3,1445182355145,1.0,0,0,27,1445199328432,1.0,2,24,1445206337083,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,12,1448054592723,0.0,0,0,12,1445205898523,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,3,1443805876206,1.0,0,3,1443805979333,1.0,0,3,1443806345464,1.0,0,3,1443795641477,0.0,-1,3,1443795802544,1.0,0,0,12,1447201911245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,1,0,9,1448053353706,1.0,0,0,15,1447203533573,1.0,0,2,0,0,33,1448052739071,1.0,0,2,0,12,1447200913791,1.0,0,0,0,9,1449267331366,1.0,1,1,18,1449269501993,1.0,0,6,1443217125798,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,9,1449269104608,0.5
3448,0.8913043478260869,0.9615384615384616,0.9375,0.97,0.96,1,1.0,0,3,1444578376035,1.0,0,0,9,1444589346285,1.0,0,3,1444580472441,1.0,0,3,1445970891523,1.0,0,3,1444224949221,1.0,0,3,1447547700949,1.0,0,0,18,1444590100467,1.0,0,24,1444226684418,1.0,0,-1,0,6,1444224683806,1.0,0,12,1443291207451,1.0,0,12,1443291150481,1.0,0,3,1443291338280,1.0,0,9,1443291464374,0.0,-1,3,1443292357330,1.0,0,-1,3,1446399034049,1.0,0,0,6,1448249791719,1.0,0,3,1448250046525,1.0,0,1,0,18,1446043841573,1.0,0,21,1448251935803,1.0,0,-1,0,6,1447549826942,1.0,0,0,18,1446609086096,1.0,0,1,-1,0,9,1447549021976,1.0,0,-1,0,6,1446398577204,1.0,0,9,0,33,1449086463517,1.0,0,0,90,1449085796358,1.0,0,30,1443136446331,1.0,1,9,1444224270619,1.0,0,-1,0,9,1444224313266,1.0,0,4,0,27,1446085348155,1.0,0,3,1449086717043,1.0
3449,0.782608695652174,0.7692307692307693,0.7375,0.86,0.8533333333333334,1,1.0,1,9,1449958027454,1.0,2,1,36,1449958204882,1.0,0,15,1445114791281,1.0,0,21,1446230408370,1.0,0,36,1444597806565,1.0,0,6,1448020538778,1.0,0,0,6,1445119804746,1.0,3,30,1444596735294,0.0,-1,0,-1,18,1444594958627,1.0,0,3,1443810531492,1.0,0,15,1443811970163,1.0,0,3,1443812024686,1.0,0,3,1443804105817,0.0,-1,3,1443804496995,1.0,1,0,75,1449967647774,1.0,0,0,6,1448850979237,1.0,0,6,1448851102431,1.0,0,-1,0,6,1446172914521,1.0,3,12,1448919599864,1.0,0,-1,0,9,1448023570222,1.0,1,0,27,1449968513627,1.0,0,11,-1,0,39,1448023409998,1.0,1,2,0,24,1449967472587,1.0,0,1,0,9,1449256989054,1.0,0,0,48,1449249688396,1.0,0,6,1443203663706,1.0,0,3,1444417569438,1.0,0,-1,0,18,1444591901644,1.0,0,4,0,45,1446234949169,1.0,0,6,1449258216862,0.875
